year,plant_name,oil,gas,coal,hydro,wind,solar,storage,other,aea_energy_region,source,data_version
2019,Dry Spruce Bay (Creek),0,0,0,0,0,0,0,0,Kodiak,,Early Release
2019,Pedro Bay,145.148,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2019,Pelican,338,0,0,717,0,0,0,0,Southeast,EIA923,Early Release
2019,Petersburg,3342,0,0,9598,0,0,0,0,Southeast,EIA923,Early Release
2019,Hydaburg,-26,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2019,Pilot Point,282.75,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2019,Platinum,0,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,,Early Release
2019,Port Heiden,525.478,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2019,Kongiganak,583.93,0,0,0,654.358,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Rampart,126.915,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Willow Solar,0,0,0,0,0,131,0,0,Railbelt,MEA FERC1 (ann rept to RCA),Early Release
2019,Ruby,271.923,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Saint George,558.02,0,0,0,0,0,0,0,Aleutians,PCE,Early Release
2019,Saint Paul,0,0,0,0,152.635,0,0,0,Aleutians,PCE,Early Release
2019,Seward (AK),218,0,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2019,Klawock Power Generation Station,1944,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2019,Blue Lake Hydro,0,0,0,59458,0,0,0,0,Southeast,EIA923,Early Release
2019,Green Lake,0,0,0,51134,0,0,0,0,Southeast,EIA923,Early Release
2019,Jarvis Street,-665,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2019,Tyee Lake Hydroelectric Facility,0,0,0,75977,0,0,0,0,Southeast,EIA923,Early Release
2019,Takotna,0,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,,Early Release
2019,Port Alsworth,830.391,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2019,Tanana,1264.894,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Northway,1041.601,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Tatitlek,355.928,0,0,0,0,0,0,0,Copper River/Chugach,PCE,Early Release
2019,Adak,2142.743,0,0,0,0,0,0,0,Aleutians,PCE,Early Release
2019,Sand Point,0,0,0,0,1022.284,0,0,0,Aleutians,PCE,Early Release
2019,Manley Hot Springs,545.939,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,TNSG North Plant,0,56413,0,0,0,0,0,0,North Slope,EIA923,Early Release
2019,TNSG South Plant,0,-162,0,0,0,0,0,0,North Slope,EIA923,Early Release
2019,Tenakee Springs,387.515,0,0,0,0,0,0,0,Southeast,PCE,Early Release
2019,Tesoro Kenai Cogeneration Plant,0,68210,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2019,Tuntutuliak,1037.47,0,0,0,137.542,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Skagway,626,0,0,1932,0,0,0,0,Southeast,EIA923,Early Release
2019,Nikolski,204.029,0,0,0,0,0,0,0,Aleutians,PCE,Early Release
2019,Unalakleet,3479.096,0,0,0,807.531,0,0,0,Bering Straits,PCE,Early Release
2019,Dutch Harbor,52998,0,0,0,0,0,0,0,Aleutians,EIA923,Early Release
2019,Unalaska Power Module,1194.62,0,0,0,0,0,0,0,Aleutians,EIA923,Early Release
2019,Newtok,79.088,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Unisea G 2,29497.328,0,0,0,0,0,0,662.672,Aleutians,EIA923,Early Release
2019,University of Alaska Fairbanks,6548.41,0.08,21779.51,0,0,0,0,0,Railbelt,EIA923,Early Release
2019,Eielson AFB Central Heat & Power Plant,277,0,69081,0,0,0,0,0,Railbelt,EIA923,Early Release
2019,Slana,1396.263,0,0,0,0,0,0,0,Copper River/Chugach,PCE,Early Release
2019,Venetie,724.3,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Westward Seafoods,17373,0,0,0,0,0,0,0,Aleutians,EIA923,Early Release
2019,White Mountain,888.186,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2019,Wrangell,612,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2019,Thorne Bay Plant,-11,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2019,Tok,9343.4,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Unalaska,0,0,0,0,0,0,0,0,Aleutians,,Early Release
2019,"Cordova, Eyak",0,0,0,0,0,0,0,0,Copper River/Chugach,,Early Release
2019,Akiachak,1733.814,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Allakaket,611.182,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Bettles,475.7,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Chistochina,0,0,0,0,0,0,0,0,Copper River/Chugach,,Early Release
2019,Coffman Cove,0,0,0,0,0,0,0,0,Southeast,,Early Release
2019,Eagle,807.12,0,0,0,0,23.573,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Gustavus,239.997,0,0,2151.827,0,0,0,0,Southeast,PCE,Early Release
2019,Healy Lake,68.007,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Hollis,0,0,0,0,0,0,0,0,Southeast,,Early Release
2019,Mentasta Lake,0,0,0,0,0,0,0,0,Copper River/Chugach,,Early Release
2019,Tetlin,0,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,,Early Release
2019,Akiak,929.501,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Whale Pass,431.358,0,0,0,0,0,0,0,Southeast,PCE,Early Release
2019,Dewey Lakes ,0,0,0,0,0,0,0,0,Southeast,,Early Release
2019,Lutak,0,0,0,0,0,0,0,0,Southeast,,Early Release
2019,Naukati Bay,0,0,0,0,0,0,0,0,Southeast,,Early Release
2019,Alakanuk,-14,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,EIA923,Early Release
2019,Ambler,1176,0,0,0,0,0,0,0,Northwest Arctic,EIA923,Early Release
2019,Bethel,42283.041,0,0,0,1121.743,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Brevig Mission,1188,0,0,0,0,0,0,0,Bering Straits,EIA923,Early Release
2019,Chevak,1750.759,0,0,0,730.81,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Akutan,642.182,0,0,0.002,0,0,0,0,Aleutians,PCE,Early Release
2019,Elim,1293.673,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2019,Emmonak,5464.327,0,0,0,500.673,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Gambell,1726.228,0,0,0,269.921,0,0,0,Bering Straits,PCE,Early Release
2019,Hooper Bay,3136.972,0,0,0,288.81,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Kasigluk,2697.897,0,0,0,276.88,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Kiana,1667.736,0,0,0,0,0,0,0,Northwest Arctic,PCE,Early Release
2019,Kivalina,1678.719,0,0,0,0,0,0,0,Northwest Arctic,PCE,Early Release
2019,Kotlik,2010.362,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Koyuk,1267.364,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2019,Marshall,1422,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,EIA923,Early Release
2019,Annex Creek,0,0,0,26761,0,0,0,0,Southeast,EIA923,Early Release
2019,Mountain Village,2644.906,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,New Stuyahok,1825.185,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2019,Noatak,1864.849,0,0,0,0,0,0,0,Northwest Arctic,PCE,Early Release
2019,Noorvik,1973.077,0,0,0,0,8.577,0,0,Northwest Arctic,PCE,Early Release
2019,Nunapitchuk,0,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,,Early Release
2019,Pilot Station,1802.533,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Quinhagak,1564.475,0,0,0,628.001,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Saint Mary's,2121.492,0,0,0,1112.314,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Savoonga,2228.062,0,0,0,80.989,0,0,0,Bering Straits,PCE,Early Release
2019,Scammon Bay,1643.411,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Auke Bay,-132,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2019,Selawik,2558.41,0,0,0,0,0,0,0,Northwest Arctic,PCE,Early Release
2019,Shishmaref,1714.112,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2019,Shungnak,1639.134,0,0,0,0,0,0,0,Northwest Arctic,PCE,Early Release
2019,Saint Michael,0,0,0,0,0,0,0,0,Bering Straits,,Early Release
2019,Stebbins,3456.195,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2019,Togiak,3012.627,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2019,Toksook Bay,3006.201,0,0,0,653.957,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Kalskag,1535.661,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Yakutat,5850.652,0,0,0,0,0,0,0,Southeast,PCE,Early Release
2019,Anvik,413.962,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Gold Creek,3,0,0,366,0,0,0,0,Southeast,EIA923,Early Release
2019,Eek,986.257,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Ekwok,0,0,0,0,0,0,0,0,Southeast,,Early Release
2019,Goodnews Bay,728.48,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Grayling,654.537,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Holy Cross,575.081,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Huslia,1028.383,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Kaltag,625.356,0,0,0,0,0.08,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Mekoryuk,800.121,0,0,0,60.649,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Minto,654.595,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Nightmute,0,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,,Early Release
2019,Industrial Plant,318,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2019,Nulato,1000.495,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Old Harbor,759.839,0,0,0,0,0,0,0,Kodiak,PCE,Early Release
2019,Pitkas Point,0,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,,Early Release
2019,Russian Mission,970.412,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2019,Shageluk,414.287,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2019,Shaktoolik,762.567,0,0,0,393.317,0,0,0,Bering Straits,PCE,Early Release
2019,Teller,861.802,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2019,Tununak,0,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,,Early Release
2019,Wales,638.865,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2019,Lower Kalskag,0,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,,Early Release
2020,Agrium Kenai Nitrogen Operations,,,,,,,,,Railbelt,,Early Release
2020,Lake Dorothy Hydroelectric Project,0,0,0,72444,0,0,0,0,Southeast,EIA923,Early Release
2020,Karluk,199.304,0,0,0,0,0,0,0,Kodiak,PCE,Early Release
2020,Anchorage 1,126.501,7519.499,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,Aurora Energy LLC Chena,0,0,188212,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,AWWU Conduit,,,,,,,,,Railbelt,,Early Release
2020,Battery Energy Storage System,0,0,0,0,0,0,-2810,0,Railbelt,EIA923,Early Release
2020,Aniak,2523.5,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,Arctic Village,635.369,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,Atka,67.615,0,0,285.258,0,0,0,0,Aleutians,PCE,Early Release
2020,Atmautluak,944.928,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,Beluga,0,16401,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,Lemon Creek,-720,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2020,Barrow,5.293,51132.707,0,0,0,0,0,0,North Slope,EIA923,Early Release
2020,Beaver,253.02,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,Birch Creek,97.77,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,Ambler,1246.482,0,0,0,0,0,0,0,Northwest Arctic,PCE,Early Release
2020,Chalkyitsik,283.05,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,Chenega Bay,115.076,0,0,0,0,0,0,0,Copper River/Chugach,PCE,Early Release
2020,Chignik Lagoon,280.141,0,0,235.858,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Chignik Lake,315.79,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Chignik,1130.604,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Chitina,421.494,0,0,0,0,0,0,0,Copper River/Chugach,PCE,Early Release
2020,Salmon Creek 1,0,0,0,27559,0,0,0,0,Southeast,EIA923,Early Release
2020,Bernice Lake,0,3468,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,Bradley Lake,0,0,0,466635,0,0,0,0,Railbelt,EIA923,Early Release
2020,Cooper Lake,0,0,0,60854,0,0,0,0,Railbelt,EIA923,Early Release
2020,Delta Power,-78,0,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,Circle,409.804,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,Clark's Point,336.394,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Allison Creek Hydro,0,0,0,20808,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2020,Glennallen,5665,0,0,0,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2020,Solomon Gulch,0,0,0,33509,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2020,Valdez,4821,0,0,0,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2020,Snettisham,0,0,0,283197,0,0,0,0,Southeast,EIA923,Early Release
2020,Valdez Cogen,23442,0,0,0,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2020,Eyak Service Center BESS,0,0,0,0,0,0,-71,0,Copper River/Chugach,EIA923,Early Release
2020,Humpback Creek,0,0,0,2877,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2020,Orca,7925,0,0,0,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2020,Power Creek,0,0,0,13918,0,0,0,0,Copper River/Chugach,EIA923,Early Release
2020,Diomede,306.343,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2020,Delta Wind Farm,0,0,0,0,3849,0,0,0,Railbelt,EIA923,Early Release
2020,Eielson AFB Central Heat & Power Plant,186,0,72878,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,Eklutna Generation Station,0,729085,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,Egegik,677.785,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Eklutna Hydro Project,0,0,0,170181,0,0,0,0,Railbelt,EIA923,Early Release
2020,Elfin Cove,302.805,0,0,0,0,0,0,0,Southeast,PCE,Early Release
2020,False Pass,759.086,0,0,0,0,0,0,0,Aleutians,PCE,Early Release
2020,Eva Creek Wind,0,0,0,0,46088,0,0,0,Railbelt,EIA923,Early Release
2020,Cold Bay,2359.44,0,0,0,0,0,0,0,Aleutians,PCE,Early Release
2020,Galena,5311.047,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,Central,450.076,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,Fairbanks,14518,0,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,Fire Island Wind,0,0,0,0,47201,0,0,0,Railbelt,EIA923,Early Release
2020,Fort Greely Power Plant,98.98,0,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,George M Sullivan Generation Plant 2,0,447493,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,Black Bear Lake,0,0,0,21207,0,0,0,0,Southeast,EIA923,Early Release
2020,GVEA Solar Farm,,,,,,412.3,,,Railbelt,GVEA FERC1 (ann rept to RCA),Early Release
2020,Healy,9715.228,0,348418.772,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,International,0,-502,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,Golovin,916.228,0,0,0,0,0,0,0,Bering Straits,PCE,Early Release
2020,Fort Yukon,2954.017,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,JBER Landfill Gas Power Plant,0,38966,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,Nikiski Combined Cycle,0,404839,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,North Pole,546068,0,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,Seldovia,120,0,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,Seward,,,,,,,,,Railbelt,,Early Release
2020,Goat Lake Hydro,0,0,0,15105,0,0,0,0,Southeast,EIA923,Early Release
2020,Hughes,465.911,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,Igiugig,299.826,0,0,16.116,0,0,0,0,Bristol Bay,PCE,Early Release
2020,"Iliamna, Newhalen, Nondalton",24.08,0,0,3848.63,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Angoon,1745.979,0,0,0,0,0,0,0,Southeast,PCE,Early Release
2020,Hoonah,3115.411,0,0,1428.86,0,0,0,0,Southeast,PCE,Early Release
2020,Kake,2161.479,0,0,128.3,0,0,0,0,Southeast,PCE,Early Release
2020,Chilkat Valley,0,0,0,954.54,0,0,0,0,Southeast,PCE,Early Release
2020,Klukwan,,,,,,,,,Southeast,,Early Release
2020,10 Mile Creek,,,,,,,,,Southeast,,Early Release
2020,Kiana,1662.203,0,0,0,0,0,0,0,Northwest Arctic,PCE,Early Release
2020,Kasidaya Creek Hydro,0,0,0,5783,0,0,0,0,Southeast,EIA923,Early Release
2020,Mahoney Lake Hydroelectric,,,,,,,,,Southeast,,Early Release
2020,Beaver Falls,0,0,0,45436,0,0,0,0,Southeast,EIA923,Early Release
2020,Ketchikan,0,0,0,24202,0,0,0,0,Southeast,EIA923,Early Release
2020,S W Bailey,-248,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2020,Silvis,0,0,0,13614,0,0,0,0,Southeast,EIA923,Early Release
2020,Swan Lake,0,0,0,72648,0,0,0,0,Southeast,EIA923,Early Release
2020,Whitman,0,0,0,9473,0,0,0,0,Southeast,EIA923,Early Release
2020,King Cove,597,0,0,3617,0,0,0,0,Aleutians,EIA923,Early Release
2020,Kipnuk,1438.291,0,0,0,469.303,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,Kivalina,1830.596,0,0,0,0,0,0,0,Northwest Arctic,PCE,Early Release
2020,South Fork,0,0,0,5965,0,0,0,0,Southeast,EIA923,Early Release
2020,ESS Battery Microgrid,0,0,0,0,0,0,-240,0,Kodiak,EIA923,Early Release
2020,Flywheel Energy Storage System Microgrid,0,0,0,0,0,0,-276,0,Kodiak,EIA923,Early Release
2020,Kodiak Microgrid,0,0,0,0,0,0,0,0,Kodiak,EIA923,Early Release
2020,Nymans Plant Microgrid,0,0,0,0,0,0,0,0,Kodiak,EIA923,Early Release
2020,Pillar Mountain Wind Project Microgrid,0,0,0,0,24682,0,0,0,Kodiak,EIA923,Early Release
2020,Port Lions Microgrid,,,,,,,,,Kodiak,,Early Release
2020,Swampy Acres Microgrid,0,0,0,0,0,0,0,0,Kodiak,EIA923,Early Release
2020,Terror Lake Microgrid,0,0,0,126419,0,0,0,0,Kodiak,EIA923,Early Release
2020,Kokhanok,421.356,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Noatak,1870.753,0,0,0,0,0,0,0,Northwest Arctic,PCE,Early Release
2020,Viking,,,,,,,,,Southeast,,Early Release
2020,Koyukuk,123.156,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,Kwethluk,1870.227,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,Kwigillingok,1102.58,0,0,0,246.171,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,Larsen Bay,17.9,0,0,468.819,0,0,0,0,Kodiak,PCE,Early Release
2020,Levelock,412.978,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Lime Village,13.979,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,Manokotak,1204.023,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Soldotna,0,35259,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,McGrath,2230.27,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,Centennial,1035,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2020,Akhiok,250.903,0,0,0,0,0,0,0,Kodiak,PCE,Early Release
2020,Craig (AK),299,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2020,Chester Lake,0,0,0,5415,0,0,0,0,Southeast,EIA923,Early Release
2020,Purple Lake,0,0,0,11178,0,0,0,0,Southeast,EIA923,Early Release
2020,Chuathbaluk,251.559,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,Crooked Creek,303.312,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,Red Devil,65.506,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,Sleetmute,254.675,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,Stony River,135.308,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,"Naknek, South Naknek, King Salmon",21413.671,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Napakiak,,,,,,,,,Lower Yukon-Kuskokwim,,Early Release
2020,Napaskiak,877.806,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,False Island,734,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2020,Chefornak,1445.44,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,Perryville,382.057,0,0,0,11.549,1.158,0,0,Bristol Bay,PCE,Early Release
2020,Nelson Lagoon,293.843,0,0,0,0,0,0,0,Aleutians,PCE,Early Release
2020,Koliganek,695.201,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Nikolai,398.057,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,Snake River,29118.527,0,0,0,2399.937,0,0,0,Bering Straits,PCE,Early Release
2020,Anaktuvuk Pass,4094.432,0,0,0,0,0,0,0,North Slope,PCE,Early Release
2020,NSB Atqasuk Utility,2909,0,0,0,0,0,0,0,North Slope,EIA923,Early Release
2020,Kaktovik,3884.429,0,0,0,0,0,0,0,North Slope,PCE,Early Release
2020,NSB Nuiqsut Utility,1201.292,3888.708,0,0,0,0,0,0,North Slope,EIA923,Early Release
2020,Haines,124,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2020,NSB Point Hope Utility,6244,0,0,0,0,0,0,0,North Slope,EIA923,Early Release
2020,Point Lay,3347.512,0,0,0,0,0,0,0,North Slope,PCE,Early Release
2020,Wainwright,7519.46,0,0,0,0,0,0,0,North Slope,PCE,Early Release
2020,Nunam Iqua,830.847,0,0,0,0,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,"Dillingham, Aleknagik",18565.575,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Ouzinkie,572.519,0,0,113.6,0,0,0,0,Kodiak,PCE,Early Release
2020,Dry Spruce Bay (Creek),,,,,,,,,Kodiak,,Early Release
2020,Pedro Bay,183.294,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Pelican,843,0,0,262,0,0,0,0,Southeast,EIA923,Early Release
2020,Petersburg,868.28,0,0,13273,0,0,0,0,Southeast,EIA923,Early Release
2020,Hydaburg,2,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2020,Pilot Point,498.556,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Platinum,,,,,,,,,Lower Yukon-Kuskokwim,,Early Release
2020,Port Heiden,615.484,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Kongiganak,814.46,0,0,0,509.719,0,0,0,Lower Yukon-Kuskokwim,PCE,Early Release
2020,Rampart,264.655,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,Southcentral Power Project,0,822673,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,Ruby,492.842,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,Saint George,527.947,0,0,0,0,0,0,0,Aleutians,PCE,Early Release
2020,Saint Paul,3042.315,0,0,0,0,0,0,0,Aleutians,PCE,Early Release
2020,Tesoro Kenai Cogeneration Plant,4209.915,64054.085,0,0,0,0,0,0,Railbelt,EIA923,Early Release
2020,Klawock Power Generation Station,484,0,0,0,0,0,0,0,Southeast,EIA923,Early Release
2020,Blue Lake Hydro,,,,,,,,,Southeast,,Early Release
2020,Green Lake,,,,,,,,,Southeast,,Early Release
2020,Jarvis Street,,,,,,,,,Southeast,,Early Release
2020,Tyee Lake Hydroelectric Facility,0,0,0,89657,0,0,0,0,Southeast,EIA923,Early Release
2020,Takotna,,,,,,,,,Yukon-Koyukuk/Upper Tanana,,Early Release
2020,Port Alsworth,887.782,0,0,0,0,0,0,0,Bristol Bay,PCE,Early Release
2020,Tanana,1246.993,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,"Northway, Northway Village, Northway Junction",1102.4,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
2020,Tatitlek,424.791,0,0,0,0,0,0,0,Copper River/Chugach,PCE,Early Release
2020,Adak,1983.991,0,0,0,0,0,0,0,Aleutians,PCE,Early Release
2020,Sand Point,3265.108,0,0,0,347,0,0,0,Aleutians,EIA923,Early Release
2020,Manley Hot Springs,558.74,0,0,0,0,0,0,0,Yukon-Koyukuk/Upper Tanana,PCE,Early Release
