year,aea_energy_region,plant_name,total,ff-turbines,recip-ice,hydro,wind,utility-solar,batteries,flywheel,other,source,data_version
2011,Lower Yukon-Kuskokwim,Mekoryuk,0.904,0,0.704,0,0.2,,,,,AEA Village Assessment,
2011,Southeast,McRoberts Creek,0.125,0,0,0.125,0,,,,,AEA Village Assessment,
2011,Yukon-Koyukuk/Upper Tanana,McGrath,2.2,0,2.2,0,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Marshall,1.085,0,1.085,0,0,,,,,AEA Village Assessment,
2011,Bristol Bay,Manokotak,0.73,0,0.73,0,0,,,,,AEA Village Assessment,
2011,Yukon-Koyukuk/Upper Tanana,Manley Hot Springs,0.486,0,0.486,0,0,,,,,AEA Village Assessment,
2011,Bristol Bay,Levelock,0.234,0,0.234,0,0,,,,,EIA-F860,
2011,Southeast,Lemon Creek,61.7,37.2,24.5,0,0,,,,,EIA-F860,
2011,Kodiak,Larsen Bay,0.475,0,0,0.475,0,,,,,EIA-F860,
2011,Kodiak,Larsen Bay,0.393,0,0.393,0,0,,,,,EIA-F860,
2011,Southeast,Lake Dorothy,14.3,0,0,14.3,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Kwigillingok,0.723,0,0.723,0,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Kwethluk,1.3,0,1.3,0,0,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Koyukuk,0.202,0,0.202,0,0,,,,,EIA-F860,
2011,Bering Straits,Koyuk,1.1,0,1.1,0,0,,,,,EIA-F860,
2011,Northwest Arctic,Kotzebue,14.6,0,11.7,0,1.14,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Kotlik,1.4,0,1.4,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Kongiganak,1.375,0,0.925,0,0.45,,,,,EIA-F860,
2011,Bristol Bay,Koliganek,0.42,0,0.42,0,0,,,,,AEA Hydro Program Manager,
2011,Bristol Bay,Kokhanok,0.612,0,0.612,0,0,,,,,AEA Village Assessment,
2011,Kodiak,Kodiak,22.3,0,22.3,0,0,,,,,AEA Village Assessment,
2011,Northwest Arctic,Kobuk,0.215,0,0.215,0,0,,,,,AEA Hydro Program Manager,
2011,Northwest Arctic,Kivalina,1.1,0,1.1,0,0,,,,,AEA Village Assessment,
2011,Aleutians,King Cove,0.8,0,0,0.8,0,,,,,AEA Village Assessment,
2011,Aleutians,King Cove,1.8,0,1.8,0,0,,,,,EIA-F860,
2011,Northwest Arctic,Kiana,1.1,0,1.1,0,0,,,,,AEA Village Assessment,
2011,Southeast,Ketchikan,4.2,0,0,4.2,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Kasigluk,1.9,0,1.6,0,0.3,,,,,EIA-F860,
2011,Southeast,Kasidaya Creek,3,0,0,3,0,,,,,EIA-F860,
2011,Kodiak,Karluk,0.14,0,0.14,0,0,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Kaltag,0.549,0,0.549,0,0,,,,,AEA Village Assessment,
2011,North Slope,Kaktovik,2.6,0,2.6,0,0,,,,,AEA Hydro Program Manager,
2011,Southeast,Kake,2.5,0,2.5,0,0,,,,,AEA Village Assessment,
2011,Southeast,Jarvis Street,12.1,0,12.1,0,0,,,,,EIA-F860,
2011,Railbelt,International,46.3,46.3,0,0,0,,,,,EIA-F860,
2011,Bristol Bay,Igiugig,0.201,0,0.201,0,0,,,,,EIA-F860,
2011,Southeast,Hydaburg,1,0,1,0,0,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Huslia,0.796,0,0.796,0,0,,,,,AEA Village Assessment,
2011,Copper River/Chugach,Humpback Creek,1.2,0,0,1.2,0,,,,,AEA Village Assessment,
2011,Yukon-Koyukuk/Upper Tanana,Hughes,0.23,0,0.23,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Hooper Bay,1.9,0,1.6,0,0.3,,,,,EIA-F860,
2011,Southeast,Hoonah,2.4,0,2.4,0,0,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Holy Cross,0.455,0,0.455,0,0,,,,,EIA-F860,
2011,Southeast,Hollis,0.45,0,0.45,0,0,,,,,AEA Hydro Program Manager,
2011,Yukon-Koyukuk/Upper Tanana,Healy Lake,0.083,0,0.083,0,0,,,,,EIA-F860,
2011,Railbelt,Healy,30.8,28,2.8,0,0,,,,,EIA-F860,
2011,Southeast,Haines,6.485,0,6.2,0.285,0,,,,,AEA Village Assessment,
2011,Southeast,Gustavus,0.842,0,0.842,0,0,,,,,EIA-F860,
2011,Southeast,Green Lake,18.6,0,0,18.6,0,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Grayling,0.26,0,0.26,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Goodnews Bay,0.48,0,0.48,0,0,,,,,EIA-F860,
2011,Bering Straits,Golovin,0.58,0,0.58,0,0,,,,,EIA-F860,
2011,Southeast,Gold Creek,9.7,0,8.1,1.6,0,,,,,EIA-F860,
2011,Southeast,Goat Lake,4,0,0,4,0,,,,,EIA-F860,
2011,Copper River/Chugach,Glennallen,10.7,0,10.7,0,0,,,,,AEA Village Assessment,
2011,Railbelt,George M Sullivan Generation Plant 2,266.3,266.3,0,0,0,,,,,EIA-F860,
2011,Bering Straits,Gambell,1.9,0,1.6,0,0.3,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Galena,4.2,0,4.2,0,0,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Fort Yukon,1.7,0,1.7,0,0,,,,,EIA-F860,
2011,Aleutians,False Pass,0.375,0,0.375,0,0,,,,,EIA-F860,
2011,Southeast,False Island,1.3,0,1.3,0,0,,,,,AEA Village Assessment,
2011,Southeast,False Island,1,0,1,0,0,,,,,AEA Wind Program Manager,
2011,Southeast,Falls Creek,0.8,0,0,0.8,0,,,,,AEA Village Assessment,
2011,Railbelt,Fairbanks,42.2,36.8,5.4,0,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Emmonak,2.3,0,1.9,0,0.4,,,,,AEA Village Assessment,
2011,Bering Straits,Elim,1.6,0,1.6,0,0,,,,,AEA Hydro Program Manager,
2011,Southeast,Elfin Cove,0.347,0,0.347,0,0,,,,,AEA Village Assessment,
2011,Bristol Bay,Ekwok,0.37,0,0.37,0,0,,,,,AEA Village Assessment,
2011,Railbelt,Eklutna Lake,44.4,0,0,44.4,0,,,,,AEA Village Assessment,
2011,Bristol Bay,Egegik,0.38,0,0.38,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Eek,0.595,0,0.595,0,0,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Eagle,0.45,0,0.45,0,0,,,,,EIA-F860,
2011,Aleutians,Dutch Harbor,17.5,0,17.5,0,0,,,,,EIA-F860,
2011,Bristol Bay,Dillingham,6.6,0,6.6,0,0,,,,,AEA Village Assessment,
2011,Railbelt,Delta Power,23.1,23.1,0,0,0,,,,,AEA Village Assessment,
2011,Northwest Arctic,Deering,0.577,0,0.577,0,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Crooked Creek,0.223,0,0.223,0,0,,,,,AEA Village Assessment,
2011,Southeast,Craig,4.4,0,4.4,0,0,,,,,AEA Village Assessment,
2011,Railbelt,Cooper Lake,19.4,0,0,19.4,0,,,,,EIA-F860,
2011,Aleutians,Cold Bay,2.495,0,2.495,0,0,,,,,AEA Village Assessment,
2011,Southeast,Coffman Cove,0.66,0,0.66,0,0,,,,,AEA Village Assessment,
2011,Bristol Bay,Clark's Point,0.446,0,0.446,0,0,,,,,AEA Wind Program Manager,
2011,Yukon-Koyukuk/Upper Tanana,Circle,0.188,0,0.188,0,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Chuathbaluk,0.179,0,0.179,0,0,,,,,AEA Village Assessment,
2011,Copper River/Chugach,Chitina,0.301,0,0.301,0,0,,,,,AEA Village Assessment,
2011,Copper River/Chugach,Chistochina,0.2,0,0.2,0,0,,,,,AEA Village Assessment,
2011,Southeast,Chilkat Valley,1.1,0,1.1,0,0,,,,,EIA-F860,
2011,Bristol Bay,Chignik Lake,0.442,0,0.442,0,0,,,,,EIA-F860,
2011,Bristol Bay,Chignik Lagoon,0.453,0,0.453,0,0,,,,,EIA-F860,
2011,Bristol Bay,Chignik,0.575,0,0.575,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Chevak,0.4,0,0,0,0.4,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Chevak,1.615,0,1.615,0,0,,,,,EIA-F860,
2011,Southeast,Chester Lake,1,0,0,1,0,,,,,EIA-F860,
2011,Copper River/Chugach,Chenega Bay,0.198,0,0.198,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Chefornak,0.921,0,0.921,0,0,,,,,AEA Village Assessment,
2011,Yukon-Koyukuk/Upper Tanana,Chalkyitsik,0.307,0,0.307,0,0,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Central,0.575,0,0.575,0,0,,,,,AEA Village Assessment,
2011,Southeast,Centennial,3.3,0,3.3,0,0,,,,,AEA Village Assessment,
2011,Northwest Arctic,Buckland,1.152,0,1.152,0,0,,,,,EIA-F860,
2011,Bering Straits,Brevig Mission,1.025,0,1.025,0,0,,,,,EIA-F860,
2011,Railbelt,Bradley Lake,126,0,0,119.7,0,,,,,AEA Village Assessment,
2011,Southeast,Blue Lake,7,0,0,7,0,,,,,AEA Village Assessment,
2011,Southeast,Blind Slough,12.7,0,10.7,2,0,,,,,AEA Village Assessment,
2011,Southeast,Black Bear Lake,4.5,0,0,4.5,0,,,,,AEA Village Assessment,
2011,Yukon-Koyukuk/Upper Tanana,Birch Creek,0.028,0,0.028,0,0,,,,,AEA Village Assessment,
2011,Yukon-Koyukuk/Upper Tanana,Bettles,0.6,0,0.6,0,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Bethel,12.6,0,12.6,0,0,,,,,AEA Village Assessment,
2011,Railbelt,Bernice Lake,76.7,76.7,0,0,0,,,,,AEA Village Assessment,
2011,Railbelt,Beluga,374.4,374.4,0,0,0,,,,,AEA Wind Program Manager,
2011,Southeast,Beaver Falls,5.4,0,0,5.4,0,,,,,EIA-F860,
2011,Yukon-Koyukuk/Upper Tanana,Beaver,0.244,0,0.244,0,0,,,,,EIA-F860,
2011,North Slope,Barrow,20.3,17.3,3,0,0,,,,,EIA-F860,
2011,Bering Straits,Banner Peak Wind Farm,1.17,0,0,0,1.17,,,,,EIA-F860,
2011,Railbelt,AWWU Conduit,0.75,0,0,0.75,0,,,,,FERC,
2011,#N/A,Aurora Energy,27.5,27.5,0,0,0,,,,,AEA Village Assessment,
2011,Southeast,Auke Bay,36.2,33.7,2.5,0,0,,,,,AEA Wind Program Manager,
2011,North Slope,Atqasuk,3.2,0,3.2,0,0,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Atmautluak,0.547,0,0.547,0,0,,,,,AEA Village Assessment,
2011,Aleutians,Atka,0.257,0,0.257,0,0,,,,,AEA Village Assessment,
2011,Yukon-Koyukuk/Upper Tanana,Arctic Village,0.395,0,0.395,0,0,,,,,AEA Village Assessment,
2011,Yukon-Koyukuk/Upper Tanana,Anvik,0.375,0,0.375,0,0,,,,,AEA Village Assessment,
2011,Southeast,Annex Creek,4,0,0,4,0,,,,,AEA Wind Program Manager,
2011,Lower Yukon-Kuskokwim,Aniak,1.1,0,1.1,0,0,,,,,AEA Village Assessment,
2011,Southeast,Angoon,1.5,0,1.5,0,0,,,,,AEA Village Assessment,
2011,Railbelt,Anchorage 1,100.9,100.9,0,0,0,,,,,AEA Village Assessment,
2011,North Slope,Anaktuvuk Pass,2.8,0,2.8,0,0,,,,,AEA Village Assessment,
2011,Northwest Arctic,Ambler,1.115,0,1.115,0,0,,,,,AEA Village Assessment,
2011,Yukon-Koyukuk/Upper Tanana,Allakaket,0.525,0,0.525,0,0,,,,,AEA Village Assessment,
2011,#N/A,Alaska Environmental,1,0,0,0,1.012,,,,,AEA Village Assessment,
2011,Lower Yukon-Kuskokwim,Alakanuk,1.3,0,1.3,0,0,,,,,EIA-F860,
2011,Aleutians,Akutan,0.407,0,0.407,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Akiak,0.92,0,0.92,0,0,,,,,EIA-F860,
2011,Lower Yukon-Kuskokwim,Akiachak,1.5,0,1.5,0,0,,,,,AEA Village Assessment,
2011,Kodiak,Akhiok,0.36,0,0.36,0,0,,,,,AEA Village Assessment,
2011,Aleutians,Adak,4.035,0,4.035,0,0,,,,,EIA-F860,
2011,Aleutians,10 Mile,0.6,0,0,0.6,0,,,,,EIA-F860,
